date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2020-06-04,864.38,895.75,858.44,889.88,8887713,57.6253333333333,59.7166666666667,57.2293333333333,59.3253333333333,133315695,0.0,1.0
2020-06-05,885.66,886.52,866.2,877.84,7811917,59.044,59.1013333333333,57.7466666666667,58.5226666666667,117178755,0.0,1.0
2020-06-08,949.92,950.0,909.16,919.0,14174727,63.328,63.3333333333333,60.6106666666667,61.2666666666667,212620905,0.0,1.0
2020-06-09,940.67,954.44,923.93,940.01,11388154,62.7113333333333,63.6293333333333,61.5953333333333,62.6673333333333,170822310,0.0,1.0
2020-06-10,1025.05,1027.48,982.5,991.88,18563413,68.3366666666667,68.4986666666667,65.5,66.1253333333333,278451195,0.0,1.0
2020-06-11,972.84,1018.96,972.0,990.2,15916482,64.856,67.9306666666667,64.8,66.0133333333333,238747230,0.0,1.0
2020-06-12,935.28,987.98,912.6,980.0,16763374,62.352,65.8653333333333,60.84,65.3333333333333,251450610,0.0,1.0
2020-06-15,990.9,998.84,908.5,917.79,15697178,66.06,66.5893333333333,60.5666666666667,61.186,235457670,0.0,1.0
2020-06-16,982.13,1012.88,962.39,1011.85,14051078,65.4753333333333,67.5253333333333,64.1593333333333,67.4566666666667,210766170,0.0,1.0
2020-06-17,991.79,1005.0,982.57,987.71,9890800,66.1193333333333,67.0,65.5046666666667,65.8473333333333,148362000,0.0,1.0
2020-06-18,1003.96,1019.2,994.47,1003.0,9751936,66.9306666666667,67.9466666666667,66.298,66.8666666666667,146279040,0.0,1.0
2020-06-19,1000.9,1015.97,991.34,1012.78,8679749,66.7266666666667,67.7313333333333,66.0893333333333,67.5186666666667,130196235,0.0,1.0
2020-06-22,994.32,1008.88,990.02,999.95,6362350,66.288,67.2586666666667,66.0013333333333,66.6633333333333,95435250,0.0,1.0
2020-06-23,1001.78,1012.0,994.01,998.88,6365271,66.7853333333333,67.4666666666667,66.2673333333333,66.592,95479065,0.0,1.0
2020-06-24,960.85,1000.88,953.14,994.11,10959593,64.0566666666667,66.7253333333333,63.5426666666667,66.274,164393895,0.0,1.0
2020-06-25,985.98,985.98,937.15,954.27,9254549,65.732,65.732,62.4766666666667,63.618,138818235,0.0,1.0
2020-06-26,959.74,995.0,954.87,994.78,8854908,63.9826666666667,66.3333333333333,63.658,66.3186666666667,132823620,0.0,1.0
2020-06-29,1009.35,1010.0,948.5201,969.01,9026404,67.29,67.3333333333333,63.2346733333333,64.6006666666667,135396060,0.0,1.0
2020-06-30,1079.81,1087.69,1003.73,1006.5,16918501,71.9873333333333,72.5126666666667,66.9153333333333,67.1,253777515,0.0,1.0
2020-07-01,1119.63,1135.33,1080.5,1083.0,13326897,74.642,75.6886666666667,72.0333333333333,72.2,199903455,0.0,1.0
2020-07-02,1208.66,1228.0,1185.6,1221.48,17250127,80.5773333333333,81.8666666666667,79.04,81.432,258751905,0.0,1.0
2020-07-06,1371.58,1377.79,1266.04,1276.69,20570284,91.4386666666667,91.8526666666667,84.4026666666667,85.1126666666667,308554260,0.0,1.0
2020-07-07,1389.86,1429.5,1336.71,1405.01,21493301,92.6573333333333,95.3,89.114,93.6673333333333,322399515,0.0,1.0
2020-07-08,1365.88,1417.26,1311.34,1405.0,16330188,91.0586666666667,94.484,87.4226666666667,93.6666666666667,244952820,0.0,1.0
2020-07-09,1394.28,1408.56,1351.28,1396.99,11718292,92.952,93.904,90.0853333333333,93.1326666666667,175774380,0.0,1.0
2020-07-10,1544.65,1548.92,1376.01,1396.0,23346353,102.976666666667,103.261333333333,91.734,93.0666666666667,350195295,0.0,1.0
2020-07-13,1497.06,1794.99,1471.11,1659.0,39003179,99.804,119.666,98.074,110.6,585047685,0.0,1.0
2020-07-14,1516.8,1590.0,1431.0,1556.0,23428079,101.12,106.0,95.4,103.733333333333,351421185,0.0,1.0
2020-07-15,1546.01,1550.0,1457.0,1543.0,16368690,103.067333333333,103.333333333333,97.1333333333333,102.866666666667,245530350,0.0,1.0
2020-07-16,1500.64,1531.71,1466.0,1477.16,14300795,100.042666666667,102.114,97.7333333333333,98.4773333333333,214511925,0.0,1.0
2020-07-17,1500.84,1537.51,1490.0,1513.45,9332637,100.056,102.500666666667,99.3333333333333,100.896666666667,139989555,0.0,1.0
2020-07-20,1643.0,1650.0,1488.0,1519.01,16697299,109.533333333333,110.0,99.2,101.267333333333,250459485,0.0,1.0
2020-07-21,1568.36,1675.0,1558.0,1639.93,16029826,104.557333333333,111.666666666667,103.866666666667,109.328666666667,240447390,0.0,1.0
2020-07-22,1592.33,1626.42,1562.0,1599.0,14161080,106.155333333333,108.428,104.133333333333,106.6,212416200,0.0,1.0
2020-07-23,1513.07,1689.0,1480.77,1678.95,24328504,100.871333333333,112.6,98.718,111.93,364927560,0.0,1.0
2020-07-24,1417.0,1465.0,1366.5401,1416.01,19396616,94.4666666666667,97.6666666666667,91.1026733333333,94.4006666666667,290949240,0.0,1.0
2020-07-27,1539.6,1547.94,1413.0003,1435.0,16048669,102.64,103.196,94.20002,95.6666666666667,240730035,0.0,1.0
2020-07-28,1476.49,1564.7,1474.42,1504.0,15808700,98.4326666666667,104.313333333333,98.2946666666667,100.266666666667,237130500,0.0,1.0
2020-07-29,1499.11,1534.81,1487.0,1501.0,9426893,99.9406666666667,102.320666666667,99.1333333333333,100.066666666667,141403395,0.0,1.0
2020-07-30,1487.49,1513.24,1471.0,1488.0,7621039,99.166,100.882666666667,98.0666666666667,99.2,114315585,0.0,1.0
2020-07-31,1430.76,1517.05,1420.98,1515.0,12246960,95.384,101.136666666667,94.732,101.0,183704400,0.0,1.0
2020-08-03,1485.0,1509.8101,1444.3844,1449.2,8809346,99.0,100.654006666667,96.2922933333333,96.6133333333333,132140190,0.0,1.0
2020-08-04,1487.0,1527.41,1462.0,1495.01,8414990,99.1333333333333,101.827333333333,97.4666666666667,99.6673333333333,126224850,0.0,1.0
2020-08-05,1485.02,1499.8384,1468.31,1492.99,4978015,99.0013333333333,99.9892266666667,97.8873333333333,99.5326666666667,74670225,0.0,1.0
2020-08-06,1489.58,1517.31,1477.26,1490.83,5992313,99.3053333333333,101.154,98.484,99.3886666666667,89884695,0.0,1.0
2020-08-07,1452.71,1499.75,1415.01,1499.5365,8896420,96.8473333333333,99.9833333333333,94.334,99.9691,133446300,0.0,1.0
2020-08-10,1418.57,1457.5,1385.84,1448.0,7522264,94.5713333333333,97.1666666666667,92.3893333333333,96.5333333333333,112833960,0.0,1.0
2020-08-11,1374.39,1420.0,1365.0,1396.0,8625834,91.626,94.6666666666667,91.0,93.0666666666667,129387510,0.0,1.0
2020-08-12,1554.76,1585.0,1435.0,1470.0,21898834,103.650666666667,105.666666666667,95.6666666666667,98.0,328482510,0.0,1.0
2020-08-13,1621.0,1651.18,1567.26,1611.0,20425308,108.066666666667,110.078666666667,104.484,107.4,306379620,0.0,1.0
2020-08-14,1650.71,1668.8,1626.64,1664.99,12577614,110.047333333333,111.253333333333,108.442666666667,110.999333333333,188664210,0.0,1.0
2020-08-17,1835.64,1845.86,1672.83,1677.0,20023104,122.376,123.057333333333,111.522,111.8,300346560,0.0,1.0
2020-08-18,1887.09,1923.9,1845.11,1898.99,16474491,125.806,128.26,123.007333333333,126.599333333333,247117365,0.0,1.0
2020-08-19,1878.53,1911.0,1841.21,1865.0,12205331,125.235333333333,127.4,122.747333333333,124.333333333333,183079965,0.0,1.0
2020-08-20,2001.83,2021.99,1857.06,1860.68,20611796,133.455333333333,134.799333333333,123.804,124.045333333333,309176940,0.0,1.0
2020-08-21,2049.98,2095.49,2025.05,2044.76,21489559,136.665333333333,139.699333333333,135.003333333333,136.317333333333,322343385,0.0,1.0
2020-08-24,2014.2,2129.0,1927.52,2126.275,20063621,134.28,141.933333333333,128.501333333333,141.751666666667,300954315,0.0,1.0
2020-08-25,2023.34,2027.95,1968.0,1974.89,10658893,134.889333333333,135.196666666667,131.2,131.659333333333,159883395,0.0,1.0
2020-08-26,2153.17,2166.0,2053.6291,2060.0,14239382,143.544666666667,144.4,136.908606666667,137.333333333333,213590730,0.0,1.0
2020-08-27,2238.75,2295.6,2142.5,2180.46,23693043,149.25,153.04,142.833333333333,145.364,355395645,0.0,1.0
2020-08-28,2213.4,2318.49,2186.52,2295.12,20081176,147.56,154.566,145.768,153.008,301217640,0.0,1.0
2020-08-31,498.32,500.14,440.11,444.61,115847020,166.106666666667,166.713333333333,146.703333333333,148.203333333333,347541060,0.0,5.0
2020-09-01,475.05,502.49,470.51,502.14,90119419,158.35,167.496666666667,156.836666666667,167.38,270358257,0.0,1.0
2020-09-02,447.37,479.04,405.1206,478.99,96176128,149.123333333333,159.68,135.0402,159.663333333333,288528384,0.0,1.0
2020-09-03,407.0,431.8,402.0,407.23,87596086,135.666666666667,143.933333333333,134.0,135.743333333333,262788258,0.0,1.0
2020-09-04,418.32,428.0,372.0201,402.81,110321885,139.44,142.666666666667,124.0067,134.27,330965655,0.0,1.0
2020-09-08,330.21,368.74,329.88,356.0,115465691,110.07,122.913333333333,109.96,118.666666666667,346397073,0.0,1.0
2020-09-09,366.28,369.0,341.51,356.6,79465769,122.093333333333,123.0,113.836666666667,118.866666666667,238397307,0.0,1.0
2020-09-10,371.34,398.99,360.56,386.21,84930608,123.78,132.996666666667,120.186666666667,128.736666666667,254791824,0.0,1.0
2020-09-11,372.72,382.5,360.5,381.94,60717459,124.24,127.5,120.166666666667,127.313333333333,182152377,0.0,1.0
2020-09-14,419.62,420.0,373.3,380.95,83020608,139.873333333333,140.0,124.433333333333,126.983333333333,249061824,0.0,1.0
2020-09-15,449.76,461.94,430.7,436.56,97298228,149.92,153.98,143.566666666667,145.52,291894684,0.0,1.0
2020-09-16,441.76,457.79,435.31,439.87,72546760,147.253333333333,152.596666666667,145.103333333333,146.623333333333,217640280,0.0,1.0
2020-09-17,423.43,437.79,408.0001,415.6,76779163,141.143333333333,145.93,136.000033333333,138.533333333333,230337489,0.0,1.0
2020-09-18,442.15,451.0,428.8,447.94,86406819,147.383333333333,150.333333333333,142.933333333333,149.313333333333,259220457,0.0,1.0
2020-09-21,449.39,455.68,407.07,453.13,109476800,149.796666666667,151.893333333333,135.69,151.043333333333,328430400,0.0,1.0
2020-09-22,424.23,437.76,417.6001,429.6,79580795,141.41,145.92,139.200033333333,143.2,238742385,0.0,1.0
2020-09-23,380.36,412.15,375.8801,405.16,95074176,126.786666666667,137.383333333333,125.293366666667,135.053333333333,285222528,0.0,1.0
2020-09-24,387.79,399.5,351.3,363.8,96561061,129.263333333333,133.166666666667,117.1,121.266666666667,289683183,0.0,1.0
2020-09-25,407.34,408.7323,391.3,393.47,67208459,135.78,136.2441,130.433333333333,131.156666666667,201625377,0.0,1.0
2020-09-28,421.2,428.08,415.55,424.62,49719561,140.4,142.693333333333,138.516666666667,141.54,149158683,0.0,1.0
2020-09-29,419.07,428.5,411.6,416.0,50341404,139.69,142.833333333333,137.2,138.666666666667,151024212,0.0,1.0
2020-09-30,429.01,433.93,420.47,421.32,48145566,143.003333333333,144.643333333333,140.156666666667,140.44,144436698,0.0,1.0
2020-10-01,448.16,448.88,434.42,440.76,50741454,149.386666666667,149.626666666667,144.806666666667,146.92,152224362,0.0,1.0
2020-10-02,415.09,439.13,415.0,421.39,71430025,138.363333333333,146.376666666667,138.333333333333,140.463333333333,214290075,0.0,1.0
2020-10-05,425.68,433.64,419.33,423.35,44722786,141.893333333333,144.546666666667,139.776666666667,141.116666666667,134168358,0.0,1.0
2020-10-06,413.98,428.7799,406.05,423.79,49146259,137.993333333333,142.926633333333,135.35,141.263333333333,147438777,0.0,1.0
2020-10-07,425.3,429.9,413.845,419.87,43127709,141.766666666667,143.3,137.948333333333,139.956666666667,129383127,0.0,1.0
2020-10-08,425.92,439.0,425.3,438.44,40421116,141.973333333333,146.333333333333,141.766666666667,146.146666666667,121263348,0.0,1.0
2020-10-09,434.0,434.5899,426.4601,430.13,28925656,144.666666666667,144.8633,142.153366666667,143.376666666667,86776968,0.0,1.0
2020-10-12,442.3,448.74,438.58,442.0,38791133,147.433333333333,149.58,146.193333333333,147.333333333333,116373399,0.0,1.0
2020-10-13,446.65,448.89,436.6,443.35,34463665,148.883333333333,149.63,145.533333333333,147.783333333333,103390995,0.0,1.0
2020-10-14,461.3,465.9,447.35,449.78,48045394,153.766666666667,155.3,149.116666666667,149.926666666667,144136182,0.0,1.0
2020-10-15,448.88,456.57,442.5,450.31,35672354,149.626666666667,152.19,147.5,150.103333333333,107017062,0.0,1.0
2020-10-16,439.67,455.9499,438.85,454.44,32775879,146.556666666667,151.9833,146.283333333333,151.48,98327637,0.0,1.0
2020-10-19,430.83,447.0,428.87,446.24,36287843,143.61,149.0,142.956666666667,148.746666666667,108863529,0.0,1.0
2020-10-20,421.94,431.75,419.0501,431.75,31656289,140.646666666667,143.916666666667,139.683366666667,143.916666666667,94968867,0.0,1.0
2020-10-21,422.64,432.95,421.25,422.7,32370461,140.88,144.316666666667,140.416666666667,140.9,97111383,0.0,1.0
2020-10-22,425.79,445.23,424.51,441.92,39993191,141.93,148.41,141.503333333333,147.306666666667,119979573,0.0,1.0
2020-10-23,420.63,422.8859,407.3801,421.84,33716980,140.21,140.961966666667,135.793366666667,140.613333333333,101150940,0.0,1.0
2020-10-26,420.28,425.76,410.0,411.63,28239161,140.093333333333,141.92,136.666666666667,137.21,84717483,0.0,1.0
2020-10-27,424.68,430.5,420.1,423.76,22686506,141.56,143.5,140.033333333333,141.253333333333,68059518,0.0,1.0
2020-10-28,406.02,418.6,406.0,416.48,25451409,135.34,139.533333333333,135.333333333333,138.826666666667,76354227,0.0,1.0
2020-10-29,410.83,418.06,406.46,409.96,22655308,136.943333333333,139.353333333333,135.486666666667,136.653333333333,67965924,0.0,1.0
2020-10-30,388.04,407.5915,379.11,406.8954,42587639,129.346666666667,135.863833333333,126.37,135.6318,127762917,0.0,1.0
2020-11-02,400.51,406.9799,392.3,394.0,29021118,133.503333333333,135.659966666667,130.766666666667,131.333333333333,87063354,0.0,1.0
2020-11-03,423.9,427.77,406.69,409.73,34351715,141.3,142.59,135.563333333333,136.576666666667,103055145,0.0,1.0
2020-11-04,420.98,435.4,417.1,430.62,32143057,140.326666666667,145.133333333333,139.033333333333,143.54,96429171,0.0,1.0
2020-11-05,438.09,440.0,424.0001,428.3,28414523,146.03,146.666666666667,141.333366666667,142.766666666667,85243569,0.0,1.0
2020-11-06,429.95,436.57,424.28,436.1,21706014,143.316666666667,145.523333333333,141.426666666667,145.366666666667,65118042,0.0,1.0
2020-11-09,421.26,452.5,421.0,439.5,34833025,140.42,150.833333333333,140.333333333333,146.5,104499075,0.0,1.0
2020-11-10,410.36,420.09,396.0301,420.09,30284224,136.786666666667,140.03,132.010033333333,140.03,90852672,0.0,1.0
2020-11-11,417.13,418.695,410.58,416.45,17357722,139.043333333333,139.565,136.86,138.816666666667,52073166,0.0,1.0
2020-11-12,411.76,423.0,409.52,415.05,19940500,137.253333333333,141.0,136.506666666667,138.35,59821500,0.0,1.0
2020-11-13,408.5,412.5319,401.66,410.85,19830351,136.166666666667,137.510633333333,133.886666666667,136.95,59491053,0.0,1.0
2020-11-16,408.09,412.45,404.0868,408.93,26838635,136.03,137.483333333333,134.6956,136.31,80515905,0.0,1.0
2020-11-17,441.61,462.0,433.01,460.17,61188281,147.203333333333,154.0,144.336666666667,153.39,183564843,0.0,1.0
2020-11-18,486.64,496.0,443.5001,448.35,78044024,162.213333333333,165.333333333333,147.833366666667,149.45,234132072,0.0,1.0
2020-11-19,499.27,508.6112,487.57,492.0,62475346,166.423333333333,169.537066666667,162.523333333333,164.0,187426038,0.0,1.0
2020-11-20,489.61,502.5,489.06,497.99,32911922,163.203333333333,167.5,163.02,165.996666666667,98735766,0.0,1.0
2020-11-23,521.85,526.0,501.79,503.5,50260304,173.95,175.333333333333,167.263333333333,167.833333333333,150780912,0.0,1.0
2020-11-24,555.38,559.99,526.2,540.4,52058771,185.126666666667,186.663333333333,175.4,180.133333333333,156176313,0.0,1.0
2020-11-25,574.0,574.0,545.37,550.06,48930162,191.333333333333,191.333333333333,181.79,183.353333333333,146790486,0.0,1.0
2020-11-27,585.76,598.78,578.45,581.16,37561078,195.253333333333,199.593333333333,192.816666666667,193.72,112683234,0.0,1.0
2020-11-30,567.6,607.8,554.51,602.21,63003052,189.2,202.6,184.836666666667,200.736666666667,189009156,0.0,1.0
2020-12-01,584.76,597.85,572.05,597.59,39133346,194.92,199.283333333333,190.683333333333,199.196666666667,117400038,0.0,1.0
2020-12-02,568.82,571.54,541.21,556.44,47775653,189.606666666667,190.513333333333,180.403333333333,185.48,143326959,0.0,1.0
2020-12-03,593.38,598.97,582.43,590.02,42552003,197.793333333333,199.656666666667,194.143333333333,196.673333333333,127656009,0.0,1.0
2020-12-04,599.04,599.04,585.5,591.01,29401314,199.68,199.68,195.166666666667,197.003333333333,88203942,0.0,1.0
2020-12-07,641.76,648.7856,603.05,604.9197,56309709,213.92,216.261866666667,201.016666666667,201.6399,168929127,0.0,1.0
2020-12-08,649.88,651.28,618.5,625.505,64265029,216.626666666667,217.093333333333,206.166666666667,208.501666666667,192795087,0.0,1.0
2020-12-09,604.48,654.32,588.0,653.69,71291190,201.493333333333,218.106666666667,196.0,217.896666666667,213873570,0.0,1.0
2020-12-10,627.07,627.75,566.34,574.37,67083153,209.023333333333,209.25,188.78,191.456666666667,201249459,0.0,1.0
2020-12-11,609.99,624.0,596.8,615.01,46474974,203.33,208.0,198.933333333333,205.003333333333,139424922,0.0,1.0
2020-12-14,639.83,642.7499,610.2001,619.0,52040649,213.276666666667,214.249966666667,203.400033333333,206.333333333333,156121947,0.0,1.0
2020-12-15,633.25,646.9,623.8,643.28,45223559,211.083333333333,215.633333333333,207.933333333333,214.426666666667,135670677,0.0,1.0
2020-12-16,622.77,632.5,605.0,628.23,42095813,207.59,210.833333333333,201.666666666667,209.41,126287439,0.0,1.0
2020-12-17,655.9,658.82,619.5,628.19,56270144,218.633333333333,219.606666666667,206.5,209.396666666667,168810432,0.0,1.0
2020-12-18,695.0,695.0,628.54,668.9,222126194,231.666666666667,231.666666666667,209.513333333333,222.966666666667,666378582,0.0,1.0
2020-12-21,649.86,668.5,646.07,666.24,58045264,216.62,222.833333333333,215.356666666667,222.08,174135792,0.0,1.0
2020-12-22,640.34,649.88,614.23,648.0,51861644,213.446666666667,216.626666666667,204.743333333333,216.0,155584932,0.0,1.0
2020-12-23,645.98,651.4999,622.5701,632.2,33172972,215.326666666667,217.166633333333,207.523366666667,210.733333333333,99518916,0.0,1.0
2020-12-24,661.77,666.09,641.0,642.99,22865568,220.59,222.03,213.666666666667,214.33,68596704,0.0,1.0
2020-12-28,663.69,681.4,660.8,674.51,31553561,221.23,227.133333333333,220.266666666667,224.836666666667,94660683,0.0,1.0
2020-12-29,665.99,669.9,655.0,661.0,22910811,221.996666666667,223.3,218.333333333333,220.333333333333,68732433,0.0,1.0
2020-12-30,694.78,696.6,668.3603,672.0,42846021,231.593333333333,232.2,222.786766666667,224.0,128538063,0.0,1.0
2020-12-31,705.67,718.72,691.12,699.99,49649928,235.223333333333,239.573333333333,230.373333333333,233.33,148949784,0.0,1.0
2021-01-04,729.77,744.4899,717.1895,719.46,48638189,243.256666666667,248.1633,239.063166666667,239.82,145914567,0.0,1.0
2021-01-05,735.11,740.84,719.2,723.66,32245165,245.036666666667,246.946666666667,239.733333333333,241.22,96735495,0.0,1.0
2021-01-06,755.98,774.0,749.1,758.49,44699965,251.993333333333,258.0,249.7,252.83,134099895,0.0,1.0
2021-01-07,816.04,816.99,775.2,777.63,51498948,272.013333333333,272.33,258.4,259.21,154496844,0.0,1.0
2021-01-08,880.02,884.49,838.39,856.0,75055528,293.34,294.83,279.463333333333,285.333333333333,225166584,0.0,1.0
2021-01-11,811.19,854.43,803.6222,849.4,59554146,270.396666666667,284.81,267.874066666667,283.133333333333,178662438,0.0,1.0
2021-01-12,849.44,868.0,827.34,831.0,45985569,283.146666666667,289.333333333333,275.78,277.0,137956707,0.0,1.0
2021-01-13,854.41,860.47,832.0,852.76,33312496,284.803333333333,286.823333333333,277.333333333333,284.253333333333,99937488,0.0,1.0
2021-01-14,845.0,863.0,838.75,843.39,31266327,281.666666666667,287.666666666667,279.583333333333,281.13,93798981,0.0,1.0
2021-01-15,826.16,859.9,819.1,852.0,38777596,275.386666666667,286.633333333333,273.033333333333,284.0,116332788,0.0,1.0
2021-01-19,844.55,850.0,833.0,837.8,25366980,281.516666666667,283.333333333333,277.666666666667,279.266666666667,76100940,0.0,1.0
2021-01-20,850.45,859.5,837.28,858.74,25665883,283.483333333333,286.5,279.093333333333,286.246666666667,76997649,0.0,1.0
2021-01-21,844.99,855.7199,841.4201,855.0,20598133,281.663333333333,285.239966666667,280.473366666667,285.0,61794399,0.0,1.0
2021-01-22,846.64,848.0,828.62,834.31,20066497,282.213333333333,282.666666666667,276.206666666667,278.103333333333,60199491,0.0,1.0
2021-01-25,880.8,900.4,838.8201,855.0,41173397,293.6,300.133333333333,279.6067,285.0,123520191,0.0,1.0
2021-01-26,883.09,895.9,871.6,891.38,23131603,294.363333333333,298.633333333333,290.533333333333,297.126666666667,69394809,0.0,1.0
2021-01-27,864.16,891.5,858.66,870.35,27333955,288.053333333333,297.166666666667,286.22,290.116666666667,82001865,0.0,1.0
2021-01-28,835.43,848.0,801.0,820.0,26378048,278.476666666667,282.666666666667,267.0,273.333333333333,79134144,0.0,1.0
2021-01-29,793.53,842.41,780.1,830.0003,34990754,264.51,280.803333333333,260.033333333333,276.666766666667,104972262,0.0,1.0
2021-02-01,839.81,842.0,795.5601,814.29,25391385,279.936666666667,280.666666666667,265.1867,271.43,76174155,0.0,1.0
2021-02-02,872.79,880.5,842.2006,844.68,23998098,290.93,293.5,280.733533333333,281.56,71994294,0.0,1.0
2021-02-03,854.69,878.08,853.0646,877.02,18343510,284.896666666667,292.693333333333,284.354866666667,292.34,55030530,0.0,1.0
2021-02-04,849.99,856.5,833.42,855.0,15812661,283.33,285.5,277.806666666667,285.0,47437983,0.0,1.0
2021-02-05,852.23,864.77,838.97,845.0,18566637,284.076666666667,288.256666666667,279.656666666667,281.666666666667,55699911,0.0,1.0
2021-02-08,863.42,877.77,854.75,869.67,20161719,287.806666666667,292.59,284.916666666667,289.89,60485157,0.0,1.0
2021-02-09,849.46,859.8,841.75,855.12,15027305,283.153333333333,286.6,280.583333333333,285.04,45081915,0.0,1.0
2021-02-10,804.82,844.82,800.02,843.635,35723444,268.273333333333,281.606666666667,266.673333333333,281.211666666667,107170332,0.0,1.0
2021-02-11,811.66,829.8799,801.725,812.44,21622753,270.553333333333,276.626633333333,267.241666666667,270.813333333333,64868259,0.0,1.0
2021-02-12,816.12,817.33,785.3306,801.26,23768313,272.04,272.443333333333,261.776866666667,267.086666666667,71304939,0.0,1.0
2021-02-16,796.22,821.0,792.44,818.0,19802324,265.406666666667,273.666666666667,264.146666666667,272.666666666667,59406972,0.0,1.0
2021-02-17,798.15,799.84,762.01,779.09,25878526,266.05,266.613333333333,254.003333333333,259.696666666667,77635578,0.0,1.0
2021-02-18,787.38,794.69,776.27,780.9,17957058,262.46,264.896666666667,258.756666666667,260.3,53871174,0.0,1.0
2021-02-19,781.3,796.7899,777.37,795.0,18958255,260.433333333333,265.596633333333,259.123333333333,265.0,56874765,0.0,1.0
2021-02-22,714.5,768.5,710.2,762.64,36594555,238.166666666667,256.166666666667,236.733333333333,254.213333333333,109783665,0.0,1.0
2021-02-23,698.84,713.6099,619.0,662.13,66606882,232.946666666667,237.869966666667,206.333333333333,220.71,199820646,0.0,1.0
2021-02-24,742.02,745.0,694.17,711.85,36766950,247.34,248.333333333333,231.39,237.283333333333,110300850,0.0,1.0
2021-02-25,682.22,737.2066,670.58,726.15,38126722,227.406666666667,245.735533333333,223.526666666667,242.05,114380166,0.0,1.0
2021-02-26,675.5,706.7,659.51,700.0,39767316,225.166666666667,235.566666666667,219.836666666667,233.333333333333,119301948,0.0,1.0
2021-03-01,718.43,719.0,685.05,690.11,27136239,239.476666666667,239.666666666667,228.35,230.036666666667,81408717,0.0,1.0
2021-03-02,686.44,721.11,685.0,718.28,23732158,228.813333333333,240.37,228.333333333333,239.426666666667,71196474,0.0,1.0
2021-03-03,653.2,700.7,651.705,687.99,30207960,217.733333333333,233.566666666667,217.235,229.33,90623880,0.0,1.0
2021-03-04,621.44,668.45,600.0,655.8,64799898,207.146666666667,222.816666666667,200.0,218.6,194399694,0.0,1.0
2021-03-05,597.95,627.8419,539.49,626.06,89396459,199.316666666667,209.280633333333,179.83,208.686666666667,268189377,0.0,1.0
2021-03-08,563.0,620.125,558.79,600.55,51786958,187.666666666667,206.708333333333,186.263333333333,200.183333333333,155360874,0.0,1.0
2021-03-09,673.58,678.09,595.21,608.18,67523328,224.526666666667,226.03,198.403333333333,202.726666666667,202569984,0.0,1.0
2021-03-10,668.06,717.85,655.06,700.3,60605672,222.686666666667,239.283333333333,218.353333333333,233.433333333333,181817016,0.0,1.0
2021-03-11,699.6,702.5,677.18,699.4,36253892,233.2,234.166666666667,225.726666666667,233.133333333333,108761676,0.0,1.0
2021-03-12,693.73,694.88,666.1394,670.0,33583840,231.243333333333,231.626666666667,222.046466666667,223.333333333333,100751520,0.0,1.0
2021-03-15,707.94,713.18,684.04,694.09,29423479,235.98,237.726666666667,228.013333333333,231.363333333333,88270437,0.0,1.0
